Code,Country,Description,Rate
614688,Australia,Mobile,0
614689,Australia,Mobile,0
6173,Australia,LandLine,0
6186,Australia,LandLine,0
6187,Australia,LandLine,0
61881,Australia,LandLine,0
61882,Australia,LandLine,0
61883,Australia,LandLine,0
61884,Australia,LandLine,0
61892,Australia,LandLine,0
61893,Australia,LandLine,0
61894,Australia,LandLine,0
43,Austria,LandLine,0
431,Austria,LandLine,0
4357,Austria,LandLine,0
4359,Austria,LandLine,0
43644,Austria,Mobile,0
43650,Austria,Mobile,0
43651,Austria,Mobile,0
43652,Austria,Mobile,0
43653,Austria,Mobile,0
43655,Austria,Mobile,0
43657,Austria,Mobile,0
43659,Austria,Mobile,0
43660,Austria,Mobile,0
43661,Austria,Mobile,0
43663,Austria,Mobile,0
43664,Austria,Mobile,0
43665,Austria,Mobile,0
43666,Austria,Mobile,0
43667,Austria,Mobile,0
43668,Austria,Mobile,0
43669,Austria,Mobile,0
4367,Austria,Mobile,0
43676,Austria,Mobile,0
43677,Austria,Mobile,0
4367833,Austria,Mobile,0
4367890,Austria,Mobile,0
4367891,Austria,Mobile,0
4368,Austria,Mobile,0
43680,Austria,Mobile,0
43681,Austria,Mobile,0
43688,Austria,Mobile,0
4369,Austria,Mobile,0
43699,Austria,Mobile,0
43710,Austria,LandLine,0
43711,Austria,LandLine,0
43718,Austria,LandLine,0
43720,Austria,LandLine,0
43730,Austria,LandLine,0
43740,Austria,LandLine,0
43780,Austria,LandLine,0
43800,Austria,LandLine,0
43804,Austria,LandLine,0
43810,Austria,LandLine,0
43820,Austria,LandLine,0
43821,Austria,LandLine,0
43828,Austria,LandLine,0
4386034,Austria,Mobile,0
4386061,Austria,Mobile,0
4386064,Austria,Mobile,0
4386134,Austria,Mobile,0
4386164,Austria,Mobile,0
438703411,Austria,Mobile,0
438706411,Austria,Mobile,0
438713411,Austria,Mobile,0
438716411,Austria,Mobile,0
994,Azerbaijan,LandLine,0
99412,Azerbaijan,LandLine,0
99440,Azerbaijan,Mobile,0
99444,Azerbaijan,Mobile,0
99450,Azerbaijan,Mobile,0
99451,Azerbaijan,Mobile,0
99455,Azerbaijan,Mobile,0
99460,Azerbaijan,Mobile,0
99470,Azerbaijan,Mobile,0
99477,Azerbaijan,Mobile,0
1242,Bahamas,LandLine,0
1242357,Bahamas,Mobile,0
1242359,Bahamas,Mobile,0
1242375,Bahamas,Mobile,0
1242376,Bahamas,Mobile,0
1242395,Bahamas,Mobile,0
1242421,Bahamas,Mobile,0
1242422,Bahamas,Mobile,0
1242423,Bahamas,Mobile,0
1242424,Bahamas,Mobile,0
1242425,Bahamas,Mobile,0
1242426,Bahamas,Mobile,0
1242427,Bahamas,Mobile,0
1242428,Bahamas,Mobile,0
1242429,Bahamas,Mobile,0
1242431,Bahamas,Mobile,0
1242432,Bahamas,Mobile,0
1242433,Bahamas,Mobile,0
1242434,Bahamas,Mobile,0
1242435,Bahamas,Mobile,0
1242436,Bahamas,Mobile,0
1242437,Bahamas,Mobile,0
1242438,Bahamas,Mobile,0
1242439,Bahamas,Mobile,0
1242441,Bahamas,Mobile,0
1242442,Bahamas,Mobile,0
1242443,Bahamas,Mobile,0
1242445,Bahamas,Mobile,0
1242446,Bahamas,Mobile,0
1242447,Bahamas,Mobile,0
1242448,Bahamas,Mobile,0
1242449,Bahamas,Mobile,0
1242451,Bahamas,Mobile,0
1242452,Bahamas,Mobile,0
1242453,Bahamas,Mobile,0
1242454,Bahamas,Mobile,0
1242455,Bahamas,Mobile,0
1242456,Bahamas,Mobile,0
1242457,Bahamas,Mobile,0
1242458,Bahamas,Mobile,0
1242462,Bahamas,Mobile,0
1242463,Bahamas,Mobile,0
1242464,Bahamas,Mobile,0
1242465,Bahamas,Mobile,0
1242466,Bahamas,Mobile,0
1242467,Bahamas,Mobile,0
1242468,Bahamas,Mobile,0
1242470,Bahamas,Mobile,0
1242471,Bahamas,Mobile,0
1242472,Bahamas,Mobile,0
1242473,Bahamas,Mobile,0
1242474,Bahamas,Mobile,0
1242475,Bahamas,Mobile,0
1242476,Bahamas,Mobile,0
1242477,Bahamas,Mobile,0
1242478,Bahamas,Mobile,0
1242479,Bahamas,Mobile,0
1242481,Bahamas,Mobile,0
1242524,Bahamas,Mobile,0
1242525,Bahamas,Mobile,0
1242533,Bahamas,Mobile,0
1242535,Bahamas,Mobile,0
1242544,Bahamas,Mobile,0
1242551,Bahamas,Mobile,0
1242552,Bahamas,Mobile,0
1242553,Bahamas,Mobile,0
1242554,Bahamas,Mobile,0
1242556,Bahamas,Mobile,0
1242557,Bahamas,Mobile,0
1242558,Bahamas,Mobile,0
1242559,Bahamas,Mobile,0
1242565,Bahamas,Mobile,0
1242577,Bahamas,Mobile,0
1242636,Bahamas,Mobile,0
1242646,Bahamas,Mobile,0
1242727,Bahamas,Mobile,0
973,Bahrain,LandLine,0
973136,Bahrain,LandLine,0
9733,Bahrain,Mobile,0
97336,Bahrain,Mobile,0
973377,Bahrain,Mobile,0
973383,Bahrain,Mobile,0
973384,Bahrain,Mobile,0
973385,Bahrain,Mobile,0
973388,Bahrain,Mobile,0
97339,Bahrain,Mobile,0
973663,Bahrain,Mobile,0
973666,Bahrain,Mobile,0
9737,Bahrain,Mobile,0
9738,Bahrain,LandLine,0
9739,Bahrain,LandLine,0
880,Bangladesh,LandLine,0
8801,Bangladesh,Mobile,0
88011,Bangladesh,Mobile,0
88017,Bangladesh,Mobile,0
88018,Bangladesh,Mobile,0
88019,Bangladesh,Mobile,0
8802,Bangladesh,LandLine,0
88031,Bangladesh,LandLine,0
880821,Bangladesh,LandLine,0
1246,Barbados,LandLine,0
124623,Barbados,Mobile,0
124624,Barbados,Mobile,0
1246250,Barbados,Mobile,0
1246251,Barbados,Mobile,0
1246252,Barbados,Mobile,0
1246253,Barbados,Mobile,0
1246254,Barbados,Mobile,0
1246255,Barbados,Mobile,0
1246256,Barbados,Mobile,0
1246257,Barbados,Mobile,0
1246258,Barbados,Mobile,0
1246259,Barbados,Mobile,0
124626,Barbados,Mobile,0
124682,Barbados,Mobile,0
124683,Barbados,Mobile,0
124684,Barbados,Mobile,0
375,Belarus,LandLine,0
37517,Belarus,LandLine,0
37525,Belarus,Mobile,0
37529,Belarus,Mobile,0
375291,Belarus,Mobile,0
375292,Belarus,Mobile,0
375293,Belarus,Mobile,0
375295,Belarus,Mobile,0
375296,Belarus,Mobile,0
375297,Belarus,Mobile,0
375298,Belarus,Mobile,0
375299,Belarus,Mobile,0
37533,Belarus,Mobile,0
3753334,Belarus,Mobile,0
3753335,Belarus,Mobile,0
37544,Belarus,Mobile,0
32,Belgium,LandLine,0
3217,Belgium,LandLine,0
3218,Belgium,LandLine,0
322,Belgium,LandLine,0
323,Belgium,LandLine,0
3244,Belgium,LandLine,0
3245,Belgium,LandLine,0
32460,Belgium,Mobile,0
324630,Belgium,Mobile,0
324660,Belgium,Mobile,0
324661,Belgium,Mobile,0
324662,Belgium,Mobile,0
324681,Belgium,Mobile,0
324682,Belgium,Mobile,0
324683,Belgium,Mobile,0
3247,Belgium,Mobile,0
3248,Belgium,Mobile,0
3249,Belgium,Mobile,0
3270,Belgium,LandLine,0
32702,Belgium,LandLine,0
32703,Belgium,LandLine,0
32704,Belgium,LandLine,0
32706,Belgium,LandLine,0
32707,Belgium,LandLine,0
3272,Belgium,LandLine,0
3273,Belgium,LandLine,0
3275,Belgium,LandLine,0
3277,Belgium,LandLine,0
3290,Belgium,LandLine,0
3295,Belgium,LandLine,0
3296,Belgium,LandLine,0
501,Belize,LandLine,0
5012,Belize,LandLine,0
5016,Belize,Mobile,0
50166,Belize,Mobile,0
50167,Belize,Mobile,0
229,Benin,LandLine,0
22964,Benin,Mobile,0
22965,Benin,Mobile,0
22966,Benin,Mobile,0
22967,Benin,Mobile,0
22968,Benin,Mobile,0
2299,Benin,Mobile,0
22990,Benin,Mobile,0
22992,Benin,Mobile,0
22993,Benin,Mobile,0
22994,Benin,Mobile,0
22995,Benin,Mobile,0
22996,Benin,Mobile,0
22997,Benin,Mobile,0
22998,Benin,Mobile,0
22999,Benin,Mobile,0
1441,Bermuda,LandLine,0
14413,Bermuda,Mobile,0
144150,Bermuda,Mobile,0
144151,Bermuda,Mobile,0
144152,Bermuda,Mobile,0
144153,Bermuda,Mobile,0
1441590,Bermuda,Mobile,0
1441599,Bermuda,Mobile,0
14417,Bermuda,Mobile,0
975,Bhutan,LandLine,0
97516,Bhutan,Mobile,0
97517,Bhutan,Mobile,0
97577,Bhutan,Mobile,0
97593,Bhutan,Mobile,0
97594,Bhutan,Mobile,0
97595,Bhutan,Mobile,0
97596,Bhutan,Mobile,0
97597,Bhutan,Mobile,0
97598,Bhutan,Mobile,0
97599,Bhutan,Mobile,0
591,Bolivia,LandLine,0
59122,Bolivia,LandLine,0
5912213,Bolivia,LandLine,0
59122598,Bolivia,LandLine,0
59122895,Bolivia,LandLine,0
59122896,Bolivia,LandLine,0
59122897,Bolivia,LandLine,0
59122898,Bolivia,LandLine,0
59122899,Bolivia,LandLine,0
5912500,Bolivia,LandLine,0
5912510,Bolivia,LandLine,0
5912511,Bolivia,LandLine,0
5912512,Bolivia,LandLine,0
5912513,Bolivia,LandLine,0
59125130,Bolivia,LandLine,0
59125131,Bolivia,LandLine,0
5912514,Bolivia,LandLine,0
59125176,Bolivia,LandLine,0
59125177,Bolivia,LandLine,0
59125188,Bolivia,LandLine,0
59125189,Bolivia,LandLine,0
59125190,Bolivia,LandLine,0
59125191,Bolivia,LandLine,0
591251991,Bolivia,LandLine,0
591251992,Bolivia,LandLine,0
591251993,Bolivia,LandLine,0
591251994,Bolivia,LandLine,0
591251995,Bolivia,LandLine,0
591251996,Bolivia,LandLine,0
591251997,Bolivia,LandLine,0
591251998,Bolivia,LandLine,0
591251999,Bolivia,LandLine,0
5912520,Bolivia,LandLine,0
5912521,Bolivia,LandLine,0
5912522,Bolivia,LandLine,0
5912523,Bolivia,LandLine,0
5912524,Bolivia,LandLine,0
5912525,Bolivia,LandLine,0
5912526,Bolivia,LandLine,0
5912527,Bolivia,LandLine,0
5912528,Bolivia,LandLine,0
59125290,Bolivia,LandLine,0
59125291,Bolivia,LandLine,0
59125292,Bolivia,LandLine,0
59125293,Bolivia,LandLine,0
59125294,Bolivia,LandLine,0
59125295,Bolivia,LandLine,0
59125296,Bolivia,LandLine,0
59125297,Bolivia,LandLine,0
59125298,Bolivia,LandLine,0
59125299,Bolivia,LandLine,0
59125300,Bolivia,LandLine,0
59125301,Bolivia,LandLine,0
59125302,Bolivia,LandLine,0
59125303,Bolivia,LandLine,0
59125304,Bolivia,LandLine,0
59125305,Bolivia,LandLine,0
59125306,Bolivia,LandLine,0
59125307,Bolivia,LandLine,0
59125308,Bolivia,LandLine,0
59125309,Bolivia,LandLine,0
59125310,Bolivia,LandLine,0
59125311,Bolivia,LandLine,0
59125312,Bolivia,LandLine,0
59125313,Bolivia,LandLine,0
59125314,Bolivia,LandLine,0
59125315,Bolivia,LandLine,0
59125316,Bolivia,LandLine,0
59125317,Bolivia,LandLine,0
59125318,Bolivia,LandLine,0
59125319,Bolivia,LandLine,0
5912532,Bolivia,LandLine,0
5912533,Bolivia,LandLine,0
5912534,Bolivia,LandLine,0
5912535,Bolivia,LandLine,0
5912536,Bolivia,LandLine,0
5912537,Bolivia,LandLine,0
5912538,Bolivia,LandLine,0
5912539,Bolivia,LandLine,0
5912542,Bolivia,LandLine,0
5912543,Bolivia,LandLine,0
5912544,Bolivia,LandLine,0
5912545,Bolivia,LandLine,0
5912546,Bolivia,LandLine,0
5912552,Bolivia,LandLine,0
5912553,Bolivia,LandLine,0
5912554,Bolivia,LandLine,0
5912555,Bolivia,LandLine,0
5912556,Bolivia,LandLine,0
5912557,Bolivia,LandLine,0
5912558,Bolivia,LandLine,0
5912582,Bolivia,LandLine,0
5912583,Bolivia,LandLine,0
5912585,Bolivia,LandLine,0
5912586,Bolivia,LandLine,0
5912591,Bolivia,LandLine,0
5912595,Bolivia,LandLine,0
5912596,Bolivia,LandLine,0
5912597,Bolivia,LandLine,0
5912600,Bolivia,LandLine,0
59126052,Bolivia,LandLine,0
59126053,Bolivia,LandLine,0
5912610,Bolivia,LandLine,0
5912611,Bolivia,LandLine,0
5912612,Bolivia,LandLine,0
59126130,Bolivia,LandLine,0
59126131,Bolivia,LandLine,0
59126132,Bolivia,LandLine,0
59126133,Bolivia,LandLine,0
59126134,Bolivia,LandLine,0
59126135,Bolivia,LandLine,0
59126136,Bolivia,LandLine,0
59126137,Bolivia,LandLine,0
59126138,Bolivia,LandLine,0
59126139,Bolivia,LandLine,0
5912614,Bolivia,LandLine,0
59126178,Bolivia,LandLine,0
59126179,Bolivia,LandLine,0
5912618,Bolivia,LandLine,0
59126190,Bolivia,LandLine,0
59126191,Bolivia,LandLine,0
59126192,Bolivia,LandLine,0
59126198,Bolivia,LandLine,0
59126199,Bolivia,LandLine,0
59126211,Bolivia,LandLine,0
59126212,Bolivia,LandLine,0
59126214,Bolivia,LandLine,0
59126215,Bolivia,LandLine,0
59126216,Bolivia,LandLine,0
59126217,Bolivia,LandLine,0
59126218,Bolivia,LandLine,0
59126219,Bolivia,LandLine,0
5912622,Bolivia,LandLine,0
5912623,Bolivia,LandLine,0
5912624,Bolivia,LandLine,0
5912625,Bolivia,LandLine,0
5912626,Bolivia,LandLine,0
5912627,Bolivia,LandLine,0
5912628,Bolivia,LandLine,0
59126302,Bolivia,LandLine,0
59126310,Bolivia,LandLine,0
59126311,Bolivia,LandLine,0
59126312,Bolivia,LandLine,0
59126313,Bolivia,LandLine,0
59126314,Bolivia,LandLine,0
59126315,Bolivia,LandLine,0
59126316,Bolivia,LandLine,0
59126317,Bolivia,LandLine,0
59126318,Bolivia,LandLine,0
59126319,Bolivia,LandLine,0
59126320,Bolivia,LandLine,0
59126321,Bolivia,LandLine,0
59126331,Bolivia,LandLine,0
59126340,Bolivia,LandLine,0
5912635,Bolivia,LandLine,0
5912636,Bolivia,LandLine,0
5912637,Bolivia,LandLine,0
5912638,Bolivia,LandLine,0
5912639,Bolivia,LandLine,0
5912692,Bolivia,LandLine,0
5912693,Bolivia,LandLine,0
5912694,Bolivia,LandLine,0
5912696,Bolivia,LandLine,0
5912697,Bolivia,LandLine,0
5912820,Bolivia,LandLine,0
5912821,Bolivia,LandLine,0
59128232,Bolivia,LandLine,0
59128233,Bolivia,LandLine,0
59128234,Bolivia,LandLine,0
5912824,Bolivia,LandLine,0
59128257,Bolivia,LandLine,0
59128350,Bolivia,LandLine,0
5912839,Bolivia,LandLine,0
5912862,Bolivia,LandLine,0
59128702,Bolivia,LandLine,0
59128710,Bolivia,LandLine,0
59128711,Bolivia,LandLine,0
59128712,Bolivia,LandLine,0
59128713,Bolivia,LandLine,0
59128714,Bolivia,LandLine,0
59128720,Bolivia,LandLine,0
59128721,Bolivia,LandLine,0
59128731,Bolivia,LandLine,0
59128740,Bolivia,LandLine,0
5912875,Bolivia,LandLine,0
5912878,Bolivia,LandLine,0
5912879,Bolivia,LandLine,0
59133,Bolivia,LandLine,0
5913313,Bolivia,LandLine,0
5913323,Bolivia,LandLine,0
59133760,Bolivia,LandLine,0
59133761,Bolivia,LandLine,0
59133762,Bolivia,LandLine,0
591338228,Bolivia,LandLine,0
591338229,Bolivia,LandLine,0
59133823,Bolivia,LandLine,0
591338408,Bolivia,LandLine,0
591338409,Bolivia,LandLine,0
591338418,Bolivia,LandLine,0
591338419,Bolivia,LandLine,0
591338528,Bolivia,LandLine,0
591338529,Bolivia,LandLine,0
591338538,Bolivia,LandLine,0
591338539,Bolivia,LandLine,0
591338838,Bolivia,LandLine,0
591338839,Bolivia,LandLine,0
59133884,Bolivia,LandLine,0
5913400,Bolivia,LandLine,0
5913401,Bolivia,LandLine,0
5913402,Bolivia,LandLine,0
5913403,Bolivia,LandLine,0
5913404,Bolivia,LandLine,0
5913405,Bolivia,LandLine,0
5913406,Bolivia,LandLine,0
5913407,Bolivia,LandLine,0
5913408,Bolivia,LandLine,0
5913410,Bolivia,LandLine,0
59134150,Bolivia,LandLine,0
59134151,Bolivia,LandLine,0
59134155,Bolivia,LandLine,0
59134156,Bolivia,LandLine,0
59134157,Bolivia,LandLine,0
59134158,Bolivia,LandLine,0
59134159,Bolivia,LandLine,0
59134160,Bolivia,LandLine,0
5913420,Bolivia,LandLine,0
5913421,Bolivia,LandLine,0
59134220,Bolivia,LandLine,0
59134221,Bolivia,LandLine,0
59134225,Bolivia,LandLine,0
59134226,Bolivia,LandLine,0
59134227,Bolivia,LandLine,0
59134228,Bolivia,LandLine,0
59134229,Bolivia,LandLine,0
5913462,Bolivia,LandLine,0
5913463,Bolivia,LandLine,0
5913464,Bolivia,LandLine,0
5913465,Bolivia,LandLine,0
59134656,Bolivia,LandLine,0
59134657,Bolivia,LandLine,0
5913466,Bolivia,LandLine,0
5913467,Bolivia,LandLine,0
59134702,Bolivia,LandLine,0
59134710,Bolivia,LandLine,0
59134711,Bolivia,LandLine,0
59134712,Bolivia,LandLine,0
59134713,Bolivia,LandLine,0
59134714,Bolivia,LandLine,0
59134715,Bolivia,LandLine,0
59134716,Bolivia,LandLine,0
59134717,Bolivia,LandLine,0
59134718,Bolivia,LandLine,0
59134719,Bolivia,LandLine,0
5913472,Bolivia,LandLine,0
5913473,Bolivia,LandLine,0
5913474,Bolivia,LandLine,0
5913475,Bolivia,LandLine,0
5913476,Bolivia,LandLine,0
5913477,Bolivia,LandLine,0
5913478,Bolivia,LandLine,0
5913479,Bolivia,LandLine,0
5913482,Bolivia,LandLine,0
5913483,Bolivia,LandLine,0
5913484,Bolivia,LandLine,0
5913485,Bolivia,LandLine,0
59136477,Bolivia,LandLine,0
5913825,Bolivia,LandLine,0
5913826,Bolivia,LandLine,0
5913830,Bolivia,LandLine,0
59138310,Bolivia,LandLine,0
59138311,Bolivia,LandLine,0
59138312,Bolivia,LandLine,0
59138313,Bolivia,LandLine,0
59138314,Bolivia,LandLine,0
59138315,Bolivia,LandLine,0
59138316,Bolivia,LandLine,0
59138317,Bolivia,LandLine,0
59138318,Bolivia,LandLine,0
59138319,Bolivia,LandLine,0
5913832,Bolivia,LandLine,0
5913833,Bolivia,LandLine,0
5913834,Bolivia,LandLine,0
5913835,Bolivia,LandLine,0
59138397,Bolivia,LandLine,0
59138398,Bolivia,LandLine,0
59138399,Bolivia,LandLine,0
59138420,Bolivia,LandLine,0
59138421,Bolivia,LandLine,0
59138422,Bolivia,LandLine,0
59138423,Bolivia,LandLine,0
59138424,Bolivia,LandLine,0
59138425,Bolivia,LandLine,0
59138426,Bolivia,LandLine,0
59138427,Bolivia,LandLine,0
591384290,Bolivia,LandLine,0
591384291,Bolivia,LandLine,0
591384292,Bolivia,LandLine,0
591384293,Bolivia,LandLine,0
591384294,Bolivia,LandLine,0
591384295,Bolivia,LandLine,0
591384296,Bolivia,LandLine,0
591384297,Bolivia,LandLine,0
591384298,Bolivia,LandLine,0
591384299,Bolivia,LandLine,0
59138430,Bolivia,LandLine,0
59138431,Bolivia,LandLine,0
59138439,Bolivia,LandLine,0
5913844,Bolivia,LandLine,0
5913845,Bolivia,LandLine,0
5913846,Bolivia,LandLine,0
5913847,Bolivia,LandLine,0
5913850,Bolivia,LandLine,0
5913851,Bolivia,LandLine,0
59138522,Bolivia,LandLine,0
59138523,Bolivia,LandLine,0
59138524,Bolivia,LandLine,0
59138525,Bolivia,LandLine,0
59138526,Bolivia,LandLine,0
5913854,Bolivia,LandLine,0
5913855,Bolivia,LandLine,0
5913856,Bolivia,LandLine,0
5913857,Bolivia,LandLine,0
5913886,Bolivia,LandLine,0
5913887,Bolivia,LandLine,0
5913891,Bolivia,LandLine,0
5913892,Bolivia,LandLine,0
5913895,Bolivia,LandLine,0
5913896,Bolivia,LandLine,0
59139,Bolivia,LandLine,0
59139234,Bolivia,LandLine,0
59139235,Bolivia,LandLine,0
59139236,Bolivia,LandLine,0
59139237,Bolivia,LandLine,0
59139238,Bolivia,LandLine,0
59139239,Bolivia,LandLine,0
59139243,Bolivia,LandLine,0
59139248,Bolivia,LandLine,0
59139249,Bolivia,LandLine,0
5913925,Bolivia,LandLine,0
59139266,Bolivia,LandLine,0
59139267,Bolivia,LandLine,0
59139268,Bolivia,LandLine,0
59139269,Bolivia,LandLine,0
5913927,Bolivia,LandLine,0
59139280,Bolivia,LandLine,0
59139281,Bolivia,LandLine,0
59139282,Bolivia,LandLine,0
59139283,Bolivia,LandLine,0
59139284,Bolivia,LandLine,0
59139285,Bolivia,LandLine,0
5913929,Bolivia,LandLine,0
59139306,Bolivia,LandLine,0
59139307,Bolivia,LandLine,0
59139308,Bolivia,LandLine,0
59139309,Bolivia,LandLine,0
5913931,Bolivia,LandLine,0
5913932,Bolivia,LandLine,0
59139330,Bolivia,LandLine,0
59139331,Bolivia,LandLine,0
59139332,Bolivia,LandLine,0
59139333,Bolivia,LandLine,0
59139334,Bolivia,LandLine,0
5913934,Bolivia,LandLine,0
5913935,Bolivia,LandLine,0
5913936,Bolivia,LandLine,0
5913937,Bolivia,LandLine,0
5913940,Bolivia,LandLine,0
5913942,Bolivia,LandLine,0
5913944,Bolivia,LandLine,0
5913946,Bolivia,LandLine,0
5913947,Bolivia,LandLine,0
5913948,Bolivia,LandLine,0
591395,Bolivia,LandLine,0
59139522,Bolivia,LandLine,0
59139523,Bolivia,LandLine,0
59139524,Bolivia,LandLine,0
59139542,Bolivia,LandLine,0
59139546,Bolivia,LandLine,0
591396,Bolivia,LandLine,0
591397,Bolivia,LandLine,0
59139722,Bolivia,LandLine,0
59139742,Bolivia,LandLine,0
59139762,Bolivia,LandLine,0
59139763,Bolivia,LandLine,0
59139782,Bolivia,LandLine,0
59139783,Bolivia,LandLine,0
59139792,Bolivia,LandLine,0
591398,Bolivia,LandLine,0
59144,Bolivia,LandLine,0
